method,dataset,dtype,filt,ncells_fact,repl,thr,TPR,FDR,AUROC,fracNA,fdrcontrol
NODES,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.397122302158273,0.148148148148148,0.882448198744375,0,high FDP
ROTScpm,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.201438848920863,0.0476190476190476,0.898936581072221,0,low FDP
ROTStpm,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.192805755395683,0.0629370629370629,0.899386333629725,0,in range
ROTSvoom,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.329496402877698,0.0378151260504202,0.85816346922462,0,low FDP
SAMseq,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.316546762589928,0.0598290598290598,0.835935296706455,0.084893706884415,in range
scDD,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.107913669064748,0,0.75347227835709,0.00929184851471209,low FDP
SCDE,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.326618705035971,0.0130434782608696,0.920235047916723,0,low FDP
SeuratBimod,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.661870503597122,0.467592592592593,0.813797838133987,0.667323666056596,high FDP
SeuratBimodIsExpr2,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.364028776978417,0.181229773462783,0.668321073478296,0.88793467548923,in range
SeuratBimodnofilt,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.823021582733813,0.546031746031746,0.917218584682816,0,high FDP
SeuratTobit,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.0892086330935252,0.03125,0.75692951256972,0.137688300718006,in range
ttest,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.345323741007194,0.024390243902439,0.883859429310484,0,low FDP
voomlimma,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.353956834532374,0.0501930501930502,0.858563935368559,0,in range
Wilcoxon,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.302158273381295,0.0277777777777778,0.837344955496277,0,low FDP
zinbwaveDESeq2,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.507913669064748,0.145278450363196,0.701133475242278,0.448965225960862,high FDP
zinbwaveedgeR,GSE74596sim123,full-length,TPM_1_25p,22,4,thr0.05,0.594244604316547,0.0698198198198198,0.932604478215181,0,in range
BPSC,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.626220362622036,0.275806451612903,0.837033819202294,0.0055936232694728,high FDP
D3E,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.319386331938633,0.025531914893617,0.851247989997351,0.00013984058173682,low FDP
DESeq2,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.645746164574616,0.267405063291139,0.903662074170994,0,high FDP
DESeq2betapFALSE,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.669456066945607,0.281437125748503,0.910758483631024,0,high FDP
DESeq2census,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.245467224546722,0.0833333333333333,0.741552027691106,0.600475457977905,in range
DESeq2LRT,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.613668061366806,0.197080291970803,0.910497275414042,0,high FDP
DESeq2nofilt,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.679218967921897,0.142605633802817,0.934854453914416,0,high FDP
DEsingle,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.471408647140865,0.050561797752809,0.910557754329011,0,in range
edgeRLRT,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.617852161785216,0.0809128630705394,0.936521851097009,0,high FDP
edgeRLRTcensus,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.555090655509066,0.187755102040816,0.911127426689367,0,in range
edgeRLRTdeconv,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.616457461645746,0.0791666666666667,0.936364475855907,0,high FDP
edgeRLRTrobust,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.652719665271967,0.235294117647059,0.914594667710632,0,high FDP
edgeRQLF,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.576011157601116,0.0883002207505519,0.93586286937118,0,in range
edgeRQLFDetRate,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.546722454672245,0.0883720930232558,0.928476854784272,0,in range
limmatrend,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.389121338912134,0.0445205479452055,0.891333263099755,0,low FDP
logregLRT,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.391910739191074,0.0538720538720539,0.887310223017625,0,in range
MASTcpm,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.352859135285914,0.052434456928839,0.877094705645436,0,low FDP
MASTcpmDetRate,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.352859135285914,0.0594795539033457,0.874600329750987,0,low FDP
MASTtpm,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.348675034867504,0.0384615384615385,0.88089208784053,0,low FDP
MASTtpmDetRate,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.344490934449093,0.053639846743295,0.87797024090551,0,low FDP
metagenomeSeq,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.184100418410042,0.102040816326531,0.767955409481273,0.0144035799188925,in range
monocle,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.234309623430962,0.0666666666666667,0.752951219311286,0,high FDP
monoclecensus,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.458856345885635,0.156410256410256,0.861746609387281,0,in range
NODES,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.423988842398884,0.136363636363636,0.895338853172368,0,high FDP
ROTScpm,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.186889818688982,0.0563380281690141,0.907404179938429,0,low FDP
ROTStpm,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.203626220362622,0.0457516339869281,0.908848086937031,0,in range
ROTSvoom,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.336122733612273,0.0282258064516129,0.868768341477394,0,low FDP
SAMseq,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.336122733612273,0.0511811023622047,0.850437485828641,0.0668437980702,in range
scDD,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.117154811715481,0.0344827586206897,0.758812796731451,0.0106278842119983,low FDP
SCDE,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.348675034867504,0.0234375,0.933152807023705,0,low FDP
SeuratBimod,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.631799163179916,0.498338870431894,0.797319765246431,0.664242763249895,high FDP
SeuratBimodIsExpr2,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.359832635983264,0.159609120521173,0.663481660581924,0.886589288211439,in range
SeuratBimodnofilt,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.831241283124128,0.56047197640118,0.915746801879312,0,high FDP
SeuratTobit,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.0711297071129707,0,0.765687125014469,0.13676408893861,in range
ttest,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.373779637377964,0.0359712230215827,0.896405037915294,0,low FDP
voomlimma,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.351464435146443,0.0454545454545455,0.874159635721839,0,in range
Wilcoxon,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.313807531380753,0.025974025974026,0.851742443062028,0,low FDP
zinbwaveDESeq2,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.518828451882845,0.165919282511211,0.71914220522165,0.447350020976087,high FDP
zinbwaveedgeR,GSE74596sim123,full-length,TPM_1_25p,22,5,thr0.05,0.601115760111576,0.0849256900212314,0.935360829345844,0,in range
BPSC,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.460982658959538,0.430357142857143,0.762253489938374,0.00529858227123013,high FDP
D3E,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.171965317919075,0.0245901639344262,0.782384896121903,0.00200486896749248,low FDP
DESeq2,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.484104046242775,0.341846758349705,0.834252620727105,0,high FDP
DESeq2betapFALSE,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.526011560693642,0.38409475465313,0.843122526629932,0,high FDP
DESeq2census,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.169075144508671,0.133333333333333,0.684213180036073,0.747672919948446,in range
DESeq2LRT,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.408959537572254,0.177325581395349,0.842821151052563,0,high FDP
DESeq2nofilt,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.534682080924855,0.247967479674797,0.87241591116036,0,high FDP
DEsingle,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.252890173410405,0.125,0.832474918293222,0,in range
edgeRLRT,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.407514450867052,0.0961538461538462,0.87437875743217,0,high FDP
edgeRLRTcensus,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.316473988439306,0.212230215827338,0.839379910561284,0,in range
edgeRLRTdeconv,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.410404624277457,0.0955414012738854,0.875868407294392,0,high FDP
edgeRLRTrobust,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.453757225433526,0.279816513761468,0.846360017016694,0,high FDP
edgeRQLF,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.355491329479769,0.064638783269962,0.872161855223951,0,in range
edgeRQLFDetRate,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.339595375722543,0.0711462450592885,0.854887544643554,0,in range
limmatrend,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.225433526011561,0.0487804878048781,0.816261279761987,0,low FDP
logregLRT,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.260115606936416,0.0673575129533679,0.809119459582135,0,in range
MASTcpm,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.180635838150289,0.0310077519379845,0.799928882714365,0,low FDP
MASTcpmDetRate,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.171965317919075,0.0403225806451613,0.793316077743873,0,low FDP
MASTtpm,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.182080924855491,0.0307692307692308,0.804141019880681,0,low FDP
MASTtpmDetRate,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.177745664739884,0.0390625,0.796552649302655,0,low FDP
metagenomeSeq,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.0592485549132948,0.240740740740741,0.680517768754887,0.0201918946011743,in range
monocle,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.0982658959537572,0.105263157894737,0.666021879131855,0,high FDP
monoclecensus,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.251445086705202,0.240174672489083,0.789510407105113,0,in range
NODES,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.232658959537572,0.157068062827225,0.816317213415256,0.000572819704997852,high FDP
ROTScpm,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.065028901734104,0.0425531914893617,0.830984234749523,0,low FDP
ROTStpm,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.0621387283236994,0.0444444444444444,0.830867313889096,0,in range
ROTSvoom,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.180635838150289,0.0458015267175573,0.795131911538917,0,low FDP
SAMseq,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.170520231213873,0.056,0.781190649455181,0.0471144207360733,in range
scDD,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.0202312138728324,0,0.656994509083993,0.0263497064299012,low FDP
SCDE,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.0736994219653179,0,0.845106505945276,0,low FDP
SeuratBimod,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.526011560693642,0.611940298507463,0.734240032783782,0.593011599599026,high FDP
SeuratBimodIsExpr2,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.213872832369942,0.144508670520231,0.597454915408102,0.911356150651582,in range
SeuratBimodnofilt,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.683526011560694,0.631332813717849,0.844825574290458,0,high FDP
SeuratTobit,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.00289017341040462,0,0.686432494167739,0.100529858227123,in range
ttest,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.134393063583815,0.0210526315789474,0.817877727885418,0,low FDP
voomlimma,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.216763005780347,0.0683229813664596,0.80102573361523,0,in range
Wilcoxon,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.154624277456647,0,0.781933062462845,0,low FDP
zinbwaveDESeq2,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.440751445086705,0.245049504950495,0.708556493678923,0.406558785622225,high FDP
zinbwaveedgeR,GSE74596sim123,full-length,TPM_1_25p,12,1,thr0.05,0.34393063583815,0.062992125984252,0.875574612047856,0,in range
BPSC,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.479472140762463,0.429319371727749,0.774648313033126,0.00468949836578087,high FDP
D3E,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.155425219941349,0.045045045045045,0.783689730994368,0.00170527213301123,low FDP
DESeq2,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.476539589442815,0.35515873015873,0.833169208903327,0,high FDP
DESeq2betapFALSE,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.532258064516129,0.396006655574043,0.838298058886369,0,high FDP
DESeq2census,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.17741935483871,0.0902255639097744,0.693699859948179,0.748614466391928,in range
DESeq2LRT,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.414956011730205,0.239247311827957,0.837708087704281,0,high FDP
DESeq2nofilt,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.519061583577713,0.274590163934426,0.882968360286195,0,high FDP
DEsingle,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.255131964809384,0.142857142857143,0.853572705815035,0,in range
edgeRLRT,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.419354838709677,0.12,0.883511262981327,0,high FDP
edgeRLRTcensus,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.321114369501466,0.173584905660377,0.848648972914855,0,in range
edgeRLRTdeconv,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.414956011730205,0.115625,0.886684694204808,0,high FDP
edgeRLRTrobust,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.466275659824047,0.308695652173913,0.857742881468168,0,high FDP
edgeRQLF,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.343108504398827,0.078740157480315,0.880777137636101,0,in range
edgeRQLFDetRate,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.318181818181818,0.106995884773663,0.862496106467072,0,in range
limmatrend,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.221407624633431,0.0382165605095541,0.815478148916386,0,low FDP
logregLRT,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.26099706744868,0.105527638190955,0.807945575908318,0,in range
MASTcpm,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.181818181818182,0.0461538461538462,0.814576579736093,0,low FDP
MASTcpmDetRate,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.145161290322581,0.0388349514563107,0.79093585534285,0,low FDP
MASTtpm,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.178885630498534,0.0317460317460317,0.818270533050615,0,low FDP
MASTtpmDetRate,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.145161290322581,0.0294117647058824,0.79322675243591,0,low FDP
metagenomeSeq,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.0689149560117302,0.145454545454545,0.682952555426604,0.0181895694187864,in range
monocle,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.104105571847507,0.1125,0.657000399159228,0,high FDP
monoclecensus,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.25366568914956,0.183962264150943,0.796439868854275,0,in range
NODES,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.170087976539589,0.10077519379845,0.810039892849974,0.000142106011084269,high FDP
ROTScpm,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.0762463343108504,0.0188679245283019,0.838320324126522,0,low FDP
ROTStpm,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.0791788856304985,0.0181818181818182,0.840185412922145,0,in range
ROTSvoom,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.208211143695015,0.0405405405405405,0.788499945778949,0,low FDP
SAMseq,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.17741935483871,0.047244094488189,0.775846252171726,0.0378001989484155,in range
scDD,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.0117302052785924,0,0.67467634647021,0.0252948699729999,low FDP
SCDE,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.0777126099706745,0,0.846974580709765,0,low FDP
SeuratBimod,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.56158357771261,0.604338842975207,0.748706424156286,0.593576808298991,high FDP
SeuratBimodIsExpr2,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.228739002932551,0.138121546961326,0.603912683342139,0.906920562739804,in range
SeuratBimodnofilt,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.725806451612903,0.646428571428571,0.855445870086361,0,high FDP
SeuratTobit,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.00439882697947214,0,0.687747426807349,0.101037373880915,in range
ttest,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.165689149560117,0.0173913043478261,0.820098936113758,0,low FDP
voomlimma,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.225806451612903,0.0552147239263804,0.792877661157654,0,in range
Wilcoxon,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.161290322580645,0.0178571428571429,0.77089794675262,0,low FDP
zinbwaveDESeq2,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.448680351906158,0.278301886792453,0.706657652897596,0.397896831035953,high FDP
zinbwaveedgeR,GSE74596sim123,full-length,TPM_1_25p,12,2,thr0.05,0.368035190615836,0.0905797101449275,0.881708586076495,0,in range
BPSC,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.463768115942029,0.391634980988593,0.776459880384671,0.00448755066589462,high FDP
D3E,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.171014492753623,0.040650406504065,0.782296954610504,0.00159235668789809,low FDP
DESeq2,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.456521739130435,0.295302013422819,0.839769066897879,0,high FDP
DESeq2betapFALSE,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.498550724637681,0.343511450381679,0.849361367884729,0,high FDP
DESeq2census,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.153623188405797,0.0619469026548673,0.680021652891792,0.797915460335842,in range
DESeq2LRT,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.404347826086957,0.172106824925816,0.848811305186905,0,high FDP
DESeq2nofilt,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.501449275362319,0.215419501133787,0.881172239547643,0,high FDP
DEsingle,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.253623188405797,0.116161616161616,0.847028962199505,0,in range
edgeRLRT,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.376811594202899,0.100346020761246,0.886201117839279,0,high FDP
edgeRLRTcensus,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.28695652173913,0.157446808510638,0.846928971988756,0,in range
edgeRLRTdeconv,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.37536231884058,0.0912280701754386,0.888022850909701,0,high FDP
edgeRLRTrobust,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.430434782608696,0.240409207161125,0.860325096377511,0,high FDP
edgeRQLF,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.315942028985507,0.0723404255319149,0.884723407032412,0,in range
edgeRQLFDetRate,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.288405797101449,0.0657276995305164,0.871591126276682,0,in range
limmatrend,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.202898550724638,0.0277777777777778,0.835782277725724,0,low FDP
logregLRT,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.252173913043478,0.0645161290322581,0.827294530605395,0,in range
MASTcpm,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.176811594202899,0.0161290322580645,0.812812964698095,0,low FDP
MASTcpmDetRate,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.176811594202899,0.024,0.809325660424854,0,low FDP
MASTtpm,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.182608695652174,0.015625,0.81530036686385,0,low FDP
MASTtpmDetRate,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.18695652173913,0.0227272727272727,0.811966893684068,0,low FDP
metagenomeSeq,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.0536231884057971,0.0975609756097561,0.706982300101156,0.017515923566879,in range
monocle,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.107246376811594,0.0512820512820513,0.691520410589173,0,high FDP
monoclecensus,GSE74596sim123,full-length,TPM_1_25p,12,3,thr0.05,0.220289855072464,0.169398907103825,0.793713902135455,0,in range
